PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
9.192836826213242,1.9485830707786151,-1.1231661649251454,-3.6337308974191407,1.195110124217061,1.4114244518030556,2.1593698677702005,-0.39840723004087575,-0.1571183594433725,-0.8774018798938598
2.387801795802217,-3.7681717420675644,-0.5292926867404222,-1.1182638623273606,-0.6217749802052788,0.028656354525270357,0.013358093546657167,0.24098845852526443,-0.711904816029684,1.1069949438631717
5.733896279731704,-1.075173796620913,-0.5517475931812112,-0.91208267101882,0.17708589843162983,0.5414521472561724,-0.6681664837396057,0.0973737382070896,0.024065642825561805,0.45427539975510217
7.122953197708878,10.275589121812802,-3.232789547975109,-0.1525470301611214,2.960878401828483,3.053421824617085,1.4299106992325774,1.0595652411326064,-1.405439666737955,-1.116975274885275
3.935302073678097,-1.9480715678001694,1.3897667263118865,-2.940639346699837,-0.5467474017693298,-1.226494642726396,-0.9362125458835749,0.6363760610799974,-0.2638054638996301,0.37770446813105824
2.3802471503459333,3.949928895550163,-2.934876793295818,-0.941036871510757,1.05604193152154,-0.45103865197505505,0.49044511571859534,-0.16544387692292167,-0.13347309933826554,-0.5304312173874968
2.2388833080524058,-2.6900312772980617,-1.639912928929946,-0.14933988773219864,-0.04035951797864401,-0.1289484343695866,-0.3015674457450694,0.08369819031124424,-0.08002457152881064,0.2191433519473217
2.1432985003775444,2.3402440069495425,-0.8719472621970096,0.1270428573145472,1.4274366729137145,-1.2570391922409265,0.9740998490315613,-0.6533382619527778,0.2481836470728266,1.0005861248381682
3.1749242930837314,3.3918129518468416,-3.1199859103786522,0.6012970531658879,1.522290391920383,0.5595447276551314,-0.21510369959346193,-0.6873411939753605,0.5119238979503735,0.029187464384100203
6.35174678952609,7.727174066864837,-4.341915813265782,3.375201579943471,-1.7102631424409287,-0.7239087403159165,2.5198398244746536,0.3651488894147554,-0.7173966873313828,-1.1656307898671814
-0.8104137708452935,-2.659275497686959,-0.4888297938745957,1.672566564137259,-0.27581156913957156,0.12733183873981505,0.6250123175381544,0.16574954673946188,-0.3013805579778257,0.37623537269415924
2.6511004772423985,0.06656792656644864,-1.5264552984284545,-0.05126156174295218,-0.331951115571289,0.7648666377047484,0.6660924496743914,0.6195450657489724,-0.40094081585296537,-0.3310691700733954
8.185034458147948,2.7009764926129676,5.730230807404687,1.1122565548373629,-1.0434704479700345,2.594571243125388,0.9414973501780545,-3.3217839997427836,-0.7477883706292356,0.3959461526842433
0.34212591399015396,-0.9682792608579339,1.7171715837733283,0.5950029515744084,-0.4680105099125232,1.007660112093678,-1.7990811518798449,1.1066573531074975,0.2676251566901177,0.43958161554731073
4.342379194647854,4.861083312492752,-2.816115538733416,1.4545570349674546,-1.290062848284565,-0.3497162379130169,0.7428804951154874,-0.28092617390808394,-0.6751038033714258,-0.11565698692065772
4.075656175346032,2.977061180367679,-3.125274148896748,2.4580708567479657,0.4083421223931651,0.4957779789252987,0.9150568590202602,0.3025236677276787,0.456940136046915,0.44715746065121237
0.23005501571000478,-1.564757725273443,-0.8025191537880167,0.650582914184126,0.4947110498794913,-0.7621910180301393,-0.08684701919719043,0.029508982461589714,0.5032261712626088,-0.49967240923147976
4.41801091598299,1.4186703334195125,-2.2703190300830154,0.18627241456690127,1.423861192271738,-0.7524893109854592,0.4419848497911038,-0.413769744219819,0.01867309899889828,0.35663002467283716
4.94870355056511,-4.1143335249648105,-0.31474911073336026,0.08820651787104115,0.05671517579036454,-1.137688853438315,-0.2512828619693491,0.7421519448059628,0.4104471542506492,-0.5713271092185161
-1.2370633569552285,-0.18821495375647457,-0.5932834977755039,-1.596346097261744,0.4421542344087234,-0.04863678111069744,-1.2016874481712043,0.4036257110579083,0.40530042887107615,0.005925576685250873
-1.578161234812174,0.5728081925090145,-1.8014467053426633,-1.1252757267806224,0.39526973340748134,0.43084125271406803,0.33848365971527183,-0.8619594368439035,-0.18720117416460447,0.3609238516445837
-3.5573363735500116,1.6629499036242439,0.4511874472016385,-2.073764683191488,0.4907464991318274,-0.7700683482173306,-0.19103873699687698,-0.24446205893708983,0.5468962125135712,0.0076366579374852
4.73321078820976,3.30496372829377,-1.4665366905115764,-2.0411500839765107,0.026220122148075002,3.023043860035553,-1.0071797496347703,0.10463671232834185,0.16851144551634667,-0.2456206909838536
4.208524209049895,-5.12836651393713,-0.7524020249978436,0.8627102694525465,0.47096791574105,-0.5958404334797734,-0.0748284127046109,0.18025270884186378,-0.3641261193204832,0.6915447520569411
4.9496320739837385,-1.5437522881334138,-1.7131939317219014,-0.04675916638473116,1.7392301992461743,-0.8128796202763097,0.8003053281361654,0.41990906364246255,0.8116791252269092,0.0214783965542398
7.098562854912053,2.0186103371086275,-0.029009635418771815,-2.58795060368054,2.0393399178084834,1.1842014785027457,0.6018535054736699,-1.3074116550254813,1.1010107049832532,2.2862756490520972
3.5102626039718317,2.1716251156448343,-3.894546414458302,1.2957596791007027,0.06821804219720207,0.7873573356314514,0.28991897587266363,-0.4959775862839648,0.11319038135337653,0.29544097005023773
3.0640538860631175,-1.8765523476875166,2.581747701141341,-0.12848441550210396,0.11666512663456924,-0.907595059884086,-0.6458347560279878,0.3404738096102779,-0.04391228308563536,-0.39654435612313926
4.007264143655831,0.5372421605295604,-2.7616256345495085,1.8983875071122467,0.5256728952674178,0.19284876992607142,0.16113021702033278,0.37883453800985256,0.3572885533113596,-0.5696368112360465
1.715309726543141,-1.5237050229684252,0.146187093697931,-1.9113864109761216,-0.536123243720507,0.03625982379077605,0.1840303776105988,-0.21890224048545961,-0.38166862686225866,-0.03652918945608112
6.059445513505044,-0.7571774508791159,-0.3492393995162655,1.0642175341348263,0.746105250846117,0.24208034711180787,0.461976755013868,-0.2920705144124332,0.2847425371307727,0.11832188712957036
2.9022361049997794,4.005295512374857,-3.001462457644202,0.3253163795450803,0.8553558362463943,1.2346794017488445,1.9780884430085455,0.20263180433802158,0.5646450504114708,-0.22996854552277368
4.554782688815774,0.33753615390505376,-0.7543008027122923,0.7003299807221172,1.5485453357926693,-0.19100756711943817,-0.8895841127080082,-0.24405671908195312,0.4429083799542501,0.1434998862754598
4.990602722476017,-1.1325889056920788,-2.5773841692215456,1.2172617831435693,-0.6699148757044655,0.2674789785717281,1.0326168593628293,1.142731858904849,-0.5667916562022182,0.24491446978446116
2.9853407889708548,0.758423242506749,-3.493761718410145,-0.05426029028961308,-0.1670999516144418,1.001786520212842,0.7707720248202221,0.21032413503058345,-0.585647009904528,-0.07479597634392494
2.766369157777753,-0.35435594247278146,-1.8969629974614715,0.5342558740827219,0.8840204421825477,2.0110356612488407,-0.7205951332345094,1.4126341120187378,0.19696222454575174,-0.7437565953286427
1.2961987650208184,0.9131962762388732,-1.5757686737497718,1.0431666396291193,-0.4147217156772703,0.5685950133792652,-0.14272090079137598,0.4886276043808548,0.3912380423830255,-0.38278496291538844
-3.7493133959384846,-1.4134731176425184,1.7323077927931216,0.5654425488546028,-0.08033942716600374,0.29026892094390905,-0.805039606422474,-1.7088436201624257,-0.8924491198743023,-1.0885817200388173
-0.9980689008800899,-3.351292923173813,4.305573840158025,0.5612096162751332,0.4643728010084608,-1.4944563854076993,1.280254774584118,-1.499567956775186,2.1023810214037573,0.011502605288197694
0.7652641153962598,0.8862439528803251,-2.704918312763383,0.27477974977207376,-0.8104294442657229,-1.0373508562035862,-0.17772440343948198,0.19825784331704419,0.4315329271962915,-0.43897363351475105
-2.1509534707304176,-1.9239916158362211,-1.1804841584142844,1.1131980271037352,-0.448471738084179,0.9291124825252498,0.04187255489649872,-0.04864264307531624,0.6671610623452778,0.39063484640020296
-0.09333138656721365,2.260752006193166,-1.9047264819066578,1.4423071234931701,1.7053639599794832,-2.122638445593665,-0.4969786515967986,-0.4844533361956433,0.9133158058650803,-0.4307021323809261
9.087999677261315,2.018673099337019,2.141226290644298,1.0692440225424462,-0.7979314288465951,4.311093719883478,0.43416547669300626,1.388237686500108,-0.3528279309478882,-0.9348001457910932
0.9904537655030484,0.9849300203816983,-2.310733656042393,0.2768255074628584,0.6405109848033977,0.24278169405483083,0.6137734900190526,-0.06786892178365571,0.2827611462022043,0.151959886814086
-0.2935465509280984,-0.1370990908209641,-3.3019319207789195,1.0097858647198068,0.022510881810635888,0.11014620004847403,0.2336042340200092,0.1750268669996124,0.5449203071170357,-0.20691784430092575
5.380940406937093,-0.1348769776851678,-1.6788425626741077,-1.5076949095842862,-0.15199820704762804,0.42390481235850686,-0.7881745339687435,0.7907864967265686,0.11155511222889804,-1.0560606729253104
