area1,compactness1,concave_points1,radius2,perimeter2,area2,compactness2,radius3,texture3,perimeter3,area3,smoothness3,concavity3,concave_points3,symmetry3
0.9843749048031144,3.2835146709868286,2.5324752164032427,2.489733926737622,2.833030865855181,2.4875775569611034,1.3168615683959486,1.8866896251792775,-1.3592934737640852,2.303600623622561,2.0012374893299203,1.3076862710715433,2.1095263465722556,2.29607612756179,2.750622244124958
1.9087082542365934,-0.487071672575893,0.5481441558908354,0.49925460067605776,0.26332696584277593,0.7424019483418792,-0.6929262695890703,1.8059274384794295,-0.3692032217294107,1.5351259923434375,1.8904889885289906,-0.37561195666080377,-0.14674896831547024,1.0870842951700281,-0.2438896675666768
1.5588836327586921,1.0529255443416115,2.037230755700809,1.2286759457296248,0.8509283007136533,1.1813360556534467,0.8149735042940166,1.5118702458799833,-0.023974383848899248,1.347475210286907,1.4562845488809009,0.5274074050914449,0.8549739441841199,1.955000346131368,1.15225500006697
-0.7644637923250276,3.40290899127455,1.4517073568494943,0.32637344071531627,0.286593404544487,-0.2883781482770145,2.744280405496543,-0.28146446391664154,0.1339840938605798,-0.24993930426733338,-0.5500212283270548,3.3942746991980965,1.9895882583898332,2.175786008218025,6.046041349536011
1.8262292784409906,0.5393404523103001,1.4284927727540677,1.2705427819622885,1.2731894116191784,1.1903567566057145,-0.048519879934808156,1.2985752399803845,-1.4667703761231117,1.3385394587604051,1.2207242455900342,0.22055616566106895,0.6131787584083567,0.7292592566157917,-0.8683529835650408
-0.5056504544836534,1.2443354863901819,0.8246556464496944,-0.25507029351590393,-0.3213041853640533,-0.28925821666260165,0.4455436486466036,-0.16549824711685968,-0.3138363326353665,-0.11500945621716163,-0.24432020786226602,2.0485128348391646,1.2632431963570847,0.905887786285117,1.7540693875058078
1.0952949067351319,0.0882952423344619,0.6469351082080397,0.14988307073451757,0.15541029271568976,0.29862746490958275,-0.6515680104091783,1.368983300180252,0.32288289194614267,1.3683252971820767,1.2752195396349362,0.5186402268220053,0.509552250218744,1.1967157963440924,0.26247566379987186
-0.21896491102859308,1.1401023496310596,0.2819502582632775,0.6436230014783472,0.4900509855317917,0.23372242147253403,0.2689327040405786,0.16376297558252023,0.401047911843617,0.09944858041887256,0.028859427446694178,1.4479611233825713,-0.02105385190029193,0.6241957346573134,0.47764048511536983
-0.38420727288116274,1.6840098087195703,1.1506915830787965,-0.3568500160815179,-0.22774339994653361,-0.35240312332847623,0.5332902255552934,-0.16135659651686757,0.8228133317070718,-0.03160910863648162,-0.24836340709785562,1.6627569909838351,1.280034528702624,1.3916162428757612,2.3898571677839344
-0.5090633776200234,2.5633584533783473,0.9417603262199573,-0.388250143256016,-0.40941963406415116,-0.3607637729915537,2.6095866154647327,-0.24418960851671173,2.443109056665132,-0.28627802714177253,-0.29740917173826736,2.320295361191782,3.9954328451526617,1.6200152036550615,2.3704438004471973
0.40645325371116686,-0.7135418515343496,-0.4046855513147839,-0.09265584261332846,-0.19804156330605116,0.003804555737903437,-0.9059213043655138,0.6048487644816906,1.335771274784247,0.49262164758493593,0.4736113433615393,-0.6254765373398238,-0.6058719698777824,-0.22620972931094654,0.07643089348947837
0.35867232980199026,0.4711151264316021,0.4421308885217207,0.3631873829199002,0.3455020472147773,0.30412789231950216,0.8457127509817742,0.8595602763812112,0.2610022511939757,0.8709017955401637,0.735540337319294,0.31699512662490165,0.5963874260628176,1.0109513082435948,1.4418377295066254
1.3313554236673741,2.6808576257249936,1.6219476402159556,1.986249128939638,4.06120181093913,1.6691139583650985,3.213193641333426,0.9713848425810007,0.6941667364591456,1.3236465395495696,0.7935514567864477,-1.2567133727394535,0.439988159072939,0.9454769394868622,0.4452848728874753
0.3635073042451809,-0.07847777648013377,0.12176962800483418,-0.006756644135966349,0.018286813558795807,-0.08266216314602938,0.3231455572898966,0.11820481898260621,0.32288289194614267,0.14114875420921277,-0.00717778313138616,-0.8446559940758059,-0.19184568947206107,-0.041206571079713664,-0.1484406114943887
-0.21782726998313656,2.368158215447627,0.8081474977596133,-0.6968375999709093,-0.3985289606293077,-0.4648318595872286,1.8936416153371443,-0.25661456031668844,1.031253384767003,0.045834071259864016,-0.3214925758806917,1.4348103559784127,2.025089932491831,1.616969884178004,1.1247527296732593
0.011122990415002067,1.045344952577312,0.6376492745698691,-0.1269433378038722,0.006406078902602823,-0.17132905299392998,0.9457550265655669,0.24659598758236476,1.865013597006729,0.5015573991114373,0.11007499470070946,1.5531672626158437,2.0649093777683944,0.8617306538677855,2.1310122699607783
0.08421642758558806,-0.6129094958632698,0.09468594656016979,0.2437225312560057,0.16283575187581023,0.11139291587592673,-0.7745249971602084,0.5799988608817371,0.8472399004250323,0.4807073122162676,0.4525163908280289,0.615079187785838,0.09216770334391465,0.7048967007993328,0.207471123012451
0.40929735632480835,1.8545731234163154,1.38980179926169,0.5920112981915289,0.4890609243104424,0.30456792651229575,-0.026164064161893538,0.9713848425810007,0.9449461752968754,0.8798375470666654,0.7636669406973079,2.039745656569725,0.9893046029484325,1.4114108194766344,1.3027085969266792
1.720997481736256,-0.03109907795325997,1.1880928574547613,1.2741519919823459,1.4845674823772788,1.5855074617343234,-0.36597246391019495,2.2884297333785217,0.8472399004250323,2.3691294681502386,2.667486406846625,0.8254914662523812,1.2713989863534896,1.8910486371131643,-0.21476961656157226
-0.2519565013468342,-0.4368502521374068,-0.028609288968873544,-0.48822526081160134,-0.40001405246133187,-0.36912442265463125,-0.607974169651995,-0.24004795791671962,-1.0450049562596568,-0.22521705837734612,-0.2977607542804924,0.5098730485525658,-0.15922252948644225,0.21612292473163094,0.1233465312199256
-0.3836384523584343,0.429421871727953,-0.45962673367396023,-0.7939253495104489,-0.7341597146667592,-0.5647196213513647,-0.36317798693858055,-0.3663683012164818,-0.8447070927723794,-0.3327439350795801,-0.43962431006835023,-0.05122636069154874,-0.39909870585128654,-0.6361097309228636,0.45822711777863345
-1.0835721055756011,-0.7470859700913761,-0.7263365109480833,-0.46151710666317775,-0.47377361345186314,-0.5420578604224968,-0.6236232406930352,-1.2506107043148174,-1.631242605490714,-1.254913492614529,-0.9944215616996749,0.001376708925086159,-0.8804342413449833,-0.7969025993114909,-0.7292238509850946
0.14081406959705334,2.0687248407577847,1.2546413318616507,0.12137031157606555,0.2563965372933299,0.10061207815248469,1.5538332155888428,0.3729163308821269,-1.07431683872121,0.5313432375331087,0.17634830391015466,0.29069359181658416,1.7190079314502889,1.8986619358058077,2.8573957644770096
2.130548258100628,-0.04057481765863473,0.9647169704921011,1.0341395256485397,0.7113296685033859,1.1804559872678595,-0.7203121439108906,2.671532413877801,1.6142341581689992,2.4048724742562437,3.048953465160939,0.33891307229849993,0.2077880203517697,1.3139605962107994,-0.1274094635462569
0.7102034128480764,0.7838145367089686,1.1034885954180957,1.4495595989571273,1.2816049320006486,1.3698907072654831,-0.3721203132477464,2.110338757578857,0.9579736786131208,2.077228251617858,2.345788380710591,2.109883082725239,0.9466066435554902,1.4449093337242647,1.15225500006697
0.7332406440185725,2.335940700449353,2.35191734010548,2.312882635754818,2.18305567403929,1.5635057520946458,0.699282157669184,1.2385213062804976,-0.6965192425500845,1.34449662644474,1.0203221965216849,0.9701499076981296,0.5426551625570922,2.1377195147548083,1.8851096170287804
-0.028694446175978564,1.5627203404907732,1.0036658838077614,-0.5438070951204826,-0.3742724607062471,-0.4243487138502219,0.2834639842929731,0.2797291923823024,1.226665934510689,0.4509214737945962,0.02868363617558155,0.8824781250037366,1.3515176292593474,2.367641135272637,2.2054301780849355
1.2488764478717715,0.04281169174866311,0.7323131897145531,1.6159441808817658,1.3692253500900717,1.1705552179300047,0.0973518179834594,1.0438637280808638,0.2577453753649143,0.9721736461738467,0.9183632592763845,0.06274695681116182,0.34739595499610915,0.5237001919144215,-0.9055619376271193
0.22044894277901458,1.2386500425669567,0.9954118094627209,0.12209215358007691,0.3128300269102467,0.06958966756053939,0.28458177508161875,0.8284978968812693,1.7966192045964389,1.2521605273375587,0.6828029559855179,1.390974464631216,1.7334005020321794,1.3368004922887295,1.8220161731843858
0.8538305948369709,0.21527015438648353,0.789575830483272,0.7042577298153084,0.8855804434608829,0.45681975721886453,0.27116828561787,0.774656439081371,-1.0026655704818586,0.8232444540654894,0.6089706221182314,-0.30109094137056935,-0.11172704656620297,0.47192976080444704,-0.2341829838983086
1.2318118321899227,1.5987281513711975,1.9469518175519276,1.5358197184364952,1.3405135746709387,1.4226948104007093,0.4617516150819666,1.4248955832801466,1.3569409676731456,1.5857619176602786,1.3877259531469919,0.733436094423269,1.6364905267807823,1.0688123783076842,0.8788500767412613
-0.6094601998815673,0.895628265232391,0.07482458016741594,0.2790927894525665,0.3014443228647284,0.014585393461345486,0.484107430854881,0.11406316838261409,0.3977910360145556,0.3615639585295818,0.014268751944349537,1.3734401080923382,2.0313267130773163,0.6089691372720267,3.009467141948114
0.6951296689957764,0.857725306410892,1.8411964900060958,0.706423255827343,0.560840362858275,0.6037911776119106,0.29855415993969037,0.9548182401810315,1.0442808880832495,0.8589874601714949,0.8146464093199581,1.3602893406881782,1.3750254945431022,1.0672897185691557,1.0179792093212074
1.4422754255993917,1.2803432972706057,0.6967174941015656,0.5436478839227616,0.3276809452304878,0.6123718443713849,0.43045347299988634,1.6319781132797568,0.8504967762540937,1.6125691722397832,1.6391074708379914,0.8123406988482225,1.6163409279661356,0.9728848147803781,1.2477040561392592
0.433187818279397,0.9771196266986139,0.7377299260034861,-0.25687489852593254,-0.3381352261269935,-0.11676481308752953,0.17895054555459752,0.8160729450812929,0.2577453753649143,0.7577156095378117,0.6687396542965109,0.5361745833608844,1.22438325578598,1.093174934124143,2.2151368617533036
0.6103754111092606,0.5545016358388997,0.29046227243160055,0.20329937903136475,0.07026502767964006,0.10677255685159442,-0.027281854950539412,0.774656439081371,0.5443504483223196,0.7815442802751492,0.6124864475404831,1.0490545121230832,1.2891498234044882,1.0155192874591807,3.1744807643103754
-0.06225485701694782,0.10345642586306142,0.1821275466529433,-0.4301169794886799,-0.10349071666718217,-0.3394221146410665,0.24993026063360127,-0.07852358451702339,0.7625611288694353,0.26624927558023304,-0.14236127061696555,0.5361745833608844,1.182165048745767,0.4582258231576889,1.1166638266162856
-0.37283086242659685,-1.2637032988284076,-0.507861480627791,-0.7986173225365233,-0.8396012347404719,-0.5759404932676003,-1.1501585916846053,-0.6148673372160139,-0.4669094966012538,-0.6791532359236195,-0.5883437254295989,-1.5499754858521984,-1.0739663404361397,-0.9817534915688708,-1.478256274060852
0.12488709496066101,-1.005015604871677,-0.5140520363865714,2.9192299191244326,2.5795751931897306,1.444696520040387,-0.8125298839741631,-0.2648978615166727,-0.0777128350284131,-0.3491261462114993,-0.3195588718984534,-1.6876201846823955,-1.1907860383258189,-1.303643760293831,-2.1609596920694254
-0.27214962990368846,0.4009946526118287,0.141115114751023,-0.6935893109528578,-0.6539647557374566,-0.4800130392386061,-0.17259465747448394,-0.15307329531688332,0.055819073963105474,0.0011553136273568204,-0.24642970311561713,1.2550832014549074,1.107323681719936,1.6931028711044376,-0.1516761727171778
-0.26134203997185096,-0.8344522901749314,-0.7379438029957964,-0.6015544554413984,-0.6405989292492394,-0.4357896028628542,-0.8080587208195803,-0.07024028331703916,0.7446483118095976,-0.1418167107966661,-0.1629288493371383,-1.0068487920604334,-0.3055469970689973,-0.051865189249414426,0.1508488016136356
-0.8071253315296497,0.33087417879205566,0.20044127410600193,-0.6084119544795071,-0.5168412765805627,-0.5141156891801064,-0.43806996977784435,-0.7101253010158348,1.5735232103057315,-0.5969443218798061,-0.6444211409145141,2.5657763527360826,0.6242130625211394,0.4232046491715296,0.1023153832717938
1.2773174740081863,2.1729579775169072,1.307518995634567,2.078644905453103,2.9523332430277853,1.4204946394367417,4.198526221524634,1.6195531614797805,1.2201521828525663,2.0891425869865268,1.3543256116356004,-0.33615965444832635,2.1685358859580073,2.050927909658674,2.862249106311194
-0.31196706649466904,0.7440164299463948,0.3265738476911531,-0.12549965379584926,-0.21734775712236482,-0.1981711387543366,-0.22401303375218745,0.23002938518239557,0.3782497810401869,0.1739131764730512,0.04679013710017813,0.9043960706773349,0.4519819678911812,0.526745511391479,1.3560953571027055
-0.3509312723015574,0.006803880868239071,0.09288036779719215,-0.7628861433379567,-0.7584162145898198,-0.5686799290865067,-0.6504502196205326,-0.008115524317155934,0.686024546886492,-0.05245919553165173,-0.24590232930227926,0.7860391640399038,0.4826861184658814,0.7018513813222758,1.281677448978548
1.197682600826225,1.2178034152151322,1.3407932328380119,0.8074811363889456,0.7063793623966389,0.6869576400498919,0.8082667595621424,1.3565583483802757,-0.7095467458663299,1.290882117285731,1.2066609439010272,1.5575508517505627,2.2179503782891654,1.8758220397278775,1.453162193786389
-1.288347493757787,-0.851129592056391,-1.109196590646324,-0.898231519090103,-0.8772235611517495,-0.7069606741718802,-0.5040196263079424,-1.512777187294324,-0.6053267193363642,-1.4893280409930831,-1.1222218157985258,-0.11698019771234358,-0.9757610338323723,-1.3546528615345415,0.33042244947844995
-0.34211455419926873,0.3555111020260299,0.6314587188110888,-0.42614684846661677,-0.47971398077995964,-0.3539432430032537,-0.11838180422516621,-0.12408174111693777,0.3701075914675332,-0.13288095927016477,-0.2130293616042256,2.0265948891655663,1.0958096252544236,1.4342507155545643,1.616558035537256
-0.5847165071428865,-0.2543475054118891,-0.552743009878949,-0.5109632839379619,-0.5039704807030203,-0.4503107312250414,-0.6264177176646495,-0.5196093734161934,-0.8105098965672344,-0.5177139916781601,-0.5238283289312794,0.7465868618274276,0.1574140233151523,-0.7480252217047207,-0.24874300940086133
-0.26703024519913393,-0.5185311283977371,-0.38895122209455035,-0.6185177425356674,-0.5599089397092621,-0.44305016704394784,-0.6515680104091783,-0.23176465671673502,1.0003130643909197,-0.24606714527251625,-0.3195588718984534,-0.7087647308994971,-0.21103578358124864,0.2069869663004591,-0.048138213587915146
-0.6455803030748141,-1.0362855458994136,-0.9742166811225825,0.003710064922199677,-0.11438139010202585,-0.2610960283238144,-0.8785913195831258,-0.6811337468158892,0.006965936527183946,-0.723236276787693,-0.6400263591366995,-1.0463010942729103,-1.040863428097791,-1.1793947256298918,-0.7567261213788049
-0.23631393697180614,-0.8291458759399216,-0.817389268566812,-0.7867069294703345,-0.7014876943622285,-0.567359826508126,-0.7661415662453656,-0.33116427111654806,-0.40502885584908627,-0.333041793463797,-0.39356699703685233,-1.0287667377340317,-0.8020906821442252,-0.43770716699257833,-0.8974730345701457
-0.6179925077224917,-1.077031226632525,-0.9138587624744734,-0.6419776076660394,-0.6663405210043243,-0.5031148343602676,-0.9556071049208165,-0.6562838432159361,-0.7079183079517996,-0.7026840482767397,-0.6212166931276525,-0.7876693353244507,-0.8643145622932656,-0.786396247115643,-0.1872673461678614
1.0753861884396416,0.8368786790590672,1.4723425427120955,1.546647348496667,0.9954772390306678,1.2865042277311054,0.2309278172266239,0.896835131781141,-0.25195569188319955,0.8292016217498234,0.7742144169640631,-0.19150121300257797,-0.04744023130042483,0.2724613350571917,0.19452887812129283
0.16470453155164164,-0.6354617563620617,-0.40184821325867626,-0.3416913339972776,-0.3807078586450182,-0.22941356644267868,-0.8482991892108265,0.37912880678211547,0.9791433715020205,0.3109280332127402,0.2626618180264349,0.2863100026818638,-0.004742271907482448,0.5846065814555682,-0.3652232134212812
-0.6993338424726379,-0.9402015452869137,-0.6742326666450147,-0.2897187097084533,-0.3381352261269935,-0.3711045765222022,-0.9364928824349744,-0.7101253010158348,-0.5222763856952981,-0.7580857077410487,-0.6581328600612959,-0.32739247617888745,-0.8704074171729327,-0.7833509276385858,0.6555963523687897
1.413834399462977,0.42373642790472826,1.0580911865203728,1.163349244366589,0.9756760146036795,1.3676905363015155,-0.13514866605485204,2.0440723479789815,0.401047911843617,1.8717059665083247,2.22273449093178,1.3164534493409816,0.5551287237280644,1.4388186947701502,1.029303673600971
0.005719195449083332,0.6094609261300734,0.8334256004412998,0.0629011092511382,-0.06487832903455508,-0.005436162310761021,0.1716849054284002,0.331499824882205,0.8179280179634795,0.2513563563693973,0.1844347023813337,0.19425463085275152,0.4150410367309953,1.047495141968283,1.2897663520355218
-0.36316091354021557,-1.259344458563935,-1.1543360597207646,-0.004230197121926163,-0.13418261452901392,-0.1623083520416621,-0.9437026330217394,-0.42228058431637644,-0.5581020198149735,-0.5069910898463584,-0.45087495141955575,-1.326850798894968,-1.2969792216025355,-1.5758953215427567,-0.7470194377104363
-1.2240707746894897,-0.9782940189025201,-1.0606523159045542,-0.8996752030981259,-0.9009850304641355,-0.704386474144038,-0.8343268043527549,-1.4003313735045357,-1.6735819912685126,-1.4106934275598704,-1.0647380701447098,1.7942646650254248,-0.7454799045221218,-1.0721994800374737,0.5164672197888435
-0.975496206257225,-0.4497372581367165,-0.9290772120481419,0.39927948312047257,0.22075433332475097,-0.12578551403979743,-0.8097354070025489,-1.0870155056151256,-1.3397522187897164,-1.1140264768800228,-0.9000216491122156,-0.21341915867617625,-1.2018203424386018,-1.3523688719267482,1.0616592858288656
-1.2317498517463217,-0.278794913851756,-1.0229931017053064,-0.1695320160405475,-0.18467573681783422,-0.4828732614917642,0.3432657914855196,-1.3883205867645585,0.22191974124523822,-1.34635601656906,-1.0664959828558356,1.3822072863617765,-0.8740055598184053,-1.322067943130028,0.11525762816295197
-0.026134753823700976,1.8280410522412665,0.970133706781034,1.077089124887221,1.2410124219253227,0.4497792101341677,2.5196044569787515,0.2900833188822831,0.6241439061343249,0.35262820700308,0.13872897189206107,1.3865908754964968,2.015015133084507,0.9728848147803781,-0.09181829009557328
-1.1205454395529402,-0.3189720502025448,-0.6995107693267014,0.016703220994405688,-0.1277472165902428,-0.3700044910402183,0.7769686174800619,-1.296168860914732,-1.049890270003249,-1.2412120069405597,-1.002859542713079,-1.4907970325334827,-0.6356166157470231,-0.9704858095037588,0.616769617695316
